uuid,name,title,description,url,category,status,created_at
41b40f2e-bc7f-469a-873b-462a9ef3fe7a,andybrandt-mcp-simple-arxiv,andybrandt/mcp-simple-arxiv,arXiv에서 논문을 검색하고 읽기 위한 LLM용 MCP,https://github.com/andybrandt/mcp-simple-arxiv,search,active,NOW()
cd87a330-84ff-483d-829f-73a5e06313f6,andybrandt-mcp-simple-pubmed,andybrandt/mcp-simple-pubmed,PubMed에서 의료/생명 과학 논문을 검색하고 읽기 위한 MCP.,https://github.com/andybrandt/mcp-simple-pubmed,search,active,NOW()
abb3f3d8-c73e-4a10-8c46-53153470a802,apify-mcp-server-rag-web-browser,apify/mcp-server-rag-web-browser,"Apify의 오픈 소스 RAG 웹 브라우저 액터를 위한 MCP 서버로 웹 검색, URL 스크래핑 및 마크다운 형식으로 콘텐츠 반환 수행.",https://github.com/apify/mcp-server-rag-web-browser,search,active,NOW()
fd8b4395-bdcf-46ff-874e-23b5521e322b,SecretiveShell-MCP-searxng,SecretiveShell/MCP-searxng,searXNG 인스턴스에 연결하기 위한 MCP 서버,https://github.com/SecretiveShell/MCP-searxng,search,active,NOW()
ac7701fb-89db-4f17-97ac-0d6ce6f795e1,Bigsy-Clojars-MCP-Server,Bigsy/Clojars-MCP-Server,Clojure 라이브러리의 최신 의존성 정보를 위한 Clojars MCP 서버,https://github.com/Bigsy/Clojars-MCP-Server,search,active,NOW()
3752c501-a340-4237-9e73-eb7f86d554f0,Ihor-Sokoliuk-MCP-SearXNG,Ihor-Sokoliuk/MCP-SearXNG,/☁️ - [SearXNG](https://docs.searxng.org)를 위한 모델 컨텍스트 프로토콜 서버,https://github.com/ihor-sokoliuk/mcp-searxng,search,active,NOW()
593fe954-fa28-4f39-8fda-418afe2e8cc9,erithwik-mcp-hn,erithwik/mcp-hn,"해커 뉴스 검색, 인기 기사 가져오기 등을 위한 MCP 서버.",https://github.com/erithwik/mcp-hn,search,active,NOW()
e5e75267-0ea2-42fc-b19f-72c79af408d9,chanmeng-google-news-mcp-server,chanmeng/google-news-mcp-server,"자동 주제 분류, 다국어 지원 및 [SerpAPI](https://serpapi.com/)를 통한 헤드라인, 기사 및 관련 주제를 포함한 포괄적인 검색 기능을 갖춘 Google 뉴스 통합.",https://github.com/ChanMeng666/server-google-news,search,active,NOW()
2caa22f4-8e2d-4686-a108-48ff68714f90,devflowinc-trieve,devflowinc/trieve,"[Trieve](https://trieve.ai)를 통해 데이터셋에서 정보를 크롤링, 임베딩, 청킹, 검색 및 검색합니다.",https://github.com/devflowinc/trieve/tree/main/clients/mcp-server,search,active,NOW()
02db7ea6-8a55-4dad-946a-3b6dc21af5f1,nickclyde-duckduckgo-mcp-server,nickclyde/duckduckgo-mcp-server,DuckDuckGo를 사용한 웹 검색,https://github.com/nickclyde/duckduckgo-mcp-server,search,active,NOW()
c1ec6580-ecbb-4352-83d4-1c2d88f4aa39,zhsama-duckduckgo-mcp-server,zhsama/duckduckgo-mcp-server,DuckDuckGo 검색 기능을 제공하는 TypeScript 기반 MCP 서버입니다.,https://github.com/zhsama/duckduckgo-mpc-server/,search,active,NOW()
30f0aae1-4f38-497e-a9b6-1d2712d9a38e,vectorize-io-vectorize-mcp-server,vectorize-io/vectorize-mcp-server,"고급 검색, 비공개 심층 연구, 모든 것을 마크다운으로 변환하는 파일 추출 및 텍스트 청킹을 위한 [Vectorize](https://vectorize.io) MCP 서버.",https://github.com/vectorize-io/vectorize-mcp-server/,search,active,NOW()
1ce3b4a3-4456-4865-b851-d5638c336da6,jae-jae-fetcher-mcp,jae-jae/fetcher-mcp,"Playwright 헤드리스 브라우저를 사용하여 웹 페이지 콘텐츠를 가져오는 MCP 서버, Javascript 렌더링 및 지능형 콘텐츠 추출 지원, 마크다운 또는 HTML 형식 출력.",https://github.com/jae-jae/fetcher-mcp,search,active,NOW()
b65ad65f-f633-417a-9332-a073012c84c0,isnow890-naver-search-mcp,isnow890/naver-search-mcp,"네이버 검색 API를 통합한 MCP 서버로, 블로그, 뉴스, 쇼핑 검색 및 데이터랩 분석 기능을 제공합니다.",https://github.com/isnow890/naver-search-mcp,search,active,NOW()
0ea0ec2a-3841-4d6a-b523-213cf8a4bd97,yamanoku-baseline-mcp-server,yamanoku/baseline-mcp-server,웹 플랫폼 API를 사용하여 Baseline 상태를 검색하는 MCP 서버,https://github.com/yamanoku/baseline-mcp-server,search,active,NOW()
