uuid,name,title,description,url,category,status,created_at
2dcc23dc-9912-4870-a380-a158caee6b5e,get-convex-convex-backend,get-convex/convex-backend,"테이블, 함수를 검사하고 일회성 쿼리를 실행하기 위한 Convex 데이터베이스 통합 ([소스](https://github.com/get-convex/convex-backend/blob/main/npm-packages/convex/src/cli/mcp.ts))",https://stack.convex.dev/convex-mcp-server,databases,active,NOW()
5238f360-e69b-4a15-8e59-16a5ba742958,gannonh-firebase-mcp,@gannonh/firebase-mcp,"Auth, Firestore 및 Storage를 포함한 Firebase 서비스.",https://github.com/gannonh/firebase-mcp,databases,active,NOW()
e402d8eb-b678-4536-8dd7-56d38c366b6c,jovezhong-mcp-timeplus,jovezhong/mcp-timeplus,"Apache Kafka 및 Timeplus용 MCP 서버. Kafka 토픽 나열, Kafka 메시지 폴링, Kafka 데이터 로컬 저장 및 Timeplus를 통한 SQL로 스트리밍 데이터 쿼리 가능",https://github.com/jovezhong/mcp-timeplus,databases,active,NOW()
fc8f0824-9d29-4b77-a718-b4c9787a9377,fireproof-storage-mcp-database-server,@fireproof-storage/mcp-database-server,다중 사용자 동기화를 지원하는 Fireproof 원장 데이터베이스,https://github.com/fireproof-storage/mcp-database-server,databases,active,NOW()
3cbfe90f-cda5-4d9d-9941-5f6cc01c8253,designcomputer-mysql_mcp_server,designcomputer/mysql_mcp_server,"구성 가능한 접근 제어, 스키마 검사 및 포괄적인 보안 지침을 갖춘 MySQL 데이터베이스 통합",https://github.com/designcomputer/mysql_mcp_server,databases,active,NOW()
f5ae4240-0cc4-45a0-9686-d0e705b7afa9,f4ww4z-mcp-mysql-server,f4ww4z/mcp-mysql-server,안전한 MySQL 데이터베이스 운영을 제공하는 Node.js 기반 MySQL 데이터베이스 통합,https://github.com/f4ww4z/mcp-mysql-server,databases,active,NOW()
1b390ba8-d310-4736-85a0-c44286ab58e1,FreePeak-db-mcp-server,FreePeak/db-mcp-server,"– Golang으로 구축된 고성능 다중 데이터베이스 MCP 서버, MySQL & PostgreSQL 지원 (NoSQL 곧 지원 예정). 쿼리 실행, 트랜잭션 관리, 스키마 탐색, 쿼리 빌딩 및 성능 분석을 위한 내장 도구 포함, 향상된 데이터베이스 워크플로우를 위한 원활한 Cursor 통합.",https://github.com/FreePeak/db-mcp-server,databases,active,NOW()
3dbc6245-9ea2-44df-a021-f82a5a978e5f,modelcontextprotocol-server-postgres,@modelcontextprotocol/server-postgres,스키마 검사 및 쿼리 기능을 갖춘 PostgreSQL 데이터베이스 통합,https://github.com/modelcontextprotocol/servers/tree/main/src/postgres,databases,active,NOW()
29de8491-2e43-41a7-89fc-c82fbd2a1774,modelcontextprotocol-server-sqlite,@modelcontextprotocol/server-sqlite,내장 분석 기능을 갖춘 SQLite 데이터베이스 운영,https://github.com/modelcontextprotocol/servers/tree/main/src/sqlite,databases,active,NOW()
728bb77f-b342-4f2a-8ad7-6dea3b418077,joshuarileydev-supabase-mcp-server,@joshuarileydev/supabase-mcp-server,Supabase에서 프로젝트 및 조직을 관리하고 생성하기 위한 Supabase MCP 서버,https://github.com/joshuarileydev/supabase,databases,active,NOW()
b5489547-7569-4faa-b113-58216b90ea52,alexanderzuev-supabase-mcp-server,@alexanderzuev/supabase-mcp-server,SQL 쿼리 실행 및 데이터베이스 탐색 도구를 지원하는 Supabase MCP 서버,https://github.com/alexander-zuev/supabase-mcp-server,databases,active,NOW()
28d1ca55-fded-4f44-a1fd-9785b9e6d52c,ktanaka101-mcp-server-duckdb,ktanaka101/mcp-server-duckdb,스키마 검사 및 쿼리 기능을 갖춘 DuckDB 데이터베이스 통합,https://github.com/ktanaka101/mcp-server-duckdb,databases,active,NOW()
bf14b37c-5f46-4720-9439-620e6d361270,Dataring-engineering-mcp-server-trino,Dataring-engineering/mcp-server-trino,Trino 클러스터에서 데이터를 쿼리하고 접근하기 위한 Trino MCP 서버.,https://github.com/Dataring-engineering/mcp-server-trino,databases,active,NOW()
f9c8a1ac-d535-47a5-8766-7fa00d2e0e5a,tuannvm-mcp-trino,tuannvm/mcp-trino,Trino를 위한 Model Context Protocol (MCP) 서버의 Go 구현.,https://github.com/tuannvm/mcp-trino,databases,active,NOW()
e70054d5-006c-4a91-9ad5-289721ea4533,memgraph-mcp-memgraph,memgraph/mcp-memgraph,Memgraph MCP 서버 - Memgraph에 대한 쿼리 실행 도구 및 스키마 리소스 포함.,https://github.com/memgraph/mcp-memgraph,databases,active,NOW()
00ab494c-3201-4e43-a10e-524b9c2dca98,furey-mongodb-lens,furey/mongodb-lens,MongoDB Lens: MongoDB 데이터베이스를 위한 모든 기능을 갖춘 MCP 서버,https://github.com/furey/mongodb-lens,databases,active,NOW()
dda6ba38-1949-403b-9f71-c9c165a6ccbf,QuantGeekDev-mongo-mcp,QuantGeekDev/mongo-mcp,LLM이 데이터베이스와 직접 상호 작용할 수 있게 하는 MongoDB 통합.,https://github.com/QuantGeekDev/mongo-mcp,databases,active,NOW()
4c2ea567-5754-436f-a130-e8bac76254d5,kiliczsh-mcp-mongo-server,kiliczsh/mcp-mongo-server,MongoDB를 위한 모델 컨텍스트 프로토콜 서버,https://github.com/kiliczsh/mcp-mongo-server,databases,active,NOW()
45fb2bc9-647c-4d24-a2a1-3d7933d1a064,tinybirdco-mcp-tinybird,tinybirdco/mcp-tinybird,쿼리 및 API 기능을 갖춘 Tinybird 통합,https://github.com/tinybirdco/mcp-tinybird,databases,active,NOW()
69bf94c1-95d5-4e33-baca-7d47c6a46724,KashiwaByte-vikingdb-mcp-server,KashiwaByte/vikingdb-mcp-server,"컬렉션 및 인덱스 소개, 벡터 저장소 및 검색 기능을 갖춘 VikingDB 통합.",https://github.com/KashiwaByte/vikingdb-mcp-server,databases,active,NOW()
dc4db34c-f2d0-4af8-8f9a-2dc6f6ea816f,neo4j-contrib-mcp-neo4j,neo4j-contrib/mcp-neo4j,Neo4j와 함께하는 모델 컨텍스트 프로토콜,https://github.com/neo4j-contrib/mcp-neo4j,databases,active,NOW()
237655dd-9673-46a4-9189-e4890e7989a0,niledatabase-nile-mcp-server,niledatabase/nile-mcp-server,"Nile의 Postgres 플랫폼용 MCP 서버 - LLM을 사용하여 Postgres 데이터베이스, 테넌트, 사용자, 인증 관리 및 쿼리",https://github.com/niledatabase/nile-mcp-server,databases,active,NOW()
38460737-e779-439e-82a4-cf1cc2249f90,isaacwasserman-mcp-snowflake-server,isaacwasserman/mcp-snowflake-server,읽기 및 (선택적) 쓰기 작업뿐만 아니라 인사이트 추적을 구현하는 Snowflake 통합,https://github.com/isaacwasserman/mcp-snowflake-server,databases,active,NOW()
6e546fcf-4848-4fe7-9574-2edfc4e5ec25,hannesrudolph-sqlite-explorer-fastmcp-mcp-server,hannesrudolph/sqlite-explorer-fastmcp-mcp-server,모델 컨텍스트 프로토콜(MCP)을 통해 SQLite 데이터베이스에 안전한 읽기 전용 접근을 제공하는 MCP 서버. 이 서버는 FastMCP 프레임워크로 구축되어 LLM이 내장된 안전 기능과 쿼리 유효성 검사로 SQLite 데이터베이스를 탐색하고 쿼리할 수 있도록 지원합니다.,https://github.com/hannesrudolph/sqlite-explorer-fastmcp-mcp-server,databases,active,NOW()
3528b273-2dbd-447a-b738-7cf337f026d9,sirmews-mcp-pinecone,sirmews/mcp-pinecone,벡터 검색 기능을 갖춘 Pinecone 통합,https://github.com/sirmews/mcp-pinecone,databases,active,NOW()
12823743-708c-474d-8200-3b5aa9cec3ec,runekaagaard-mcp-alchemy,runekaagaard/mcp-alchemy,"PostgreSQL, MySQL, MariaDB, SQLite, Oracle, MS SQL Server 등 다양한 데이터베이스를 지원하는 범용 SQLAlchemy 기반 데이터베이스 통합. 스키마 및 관계 검사, 대규모 데이터셋 분석 기능 제공.",https://github.com/runekaagaard/mcp-alchemy,databases,active,NOW()
1da58fe1-1da6-4ca8-884d-bf1e1ff44348,mcp-server-jdbc,mcp-server-jdbc,"모든 JDBC 호환 데이터베이스에 연결하여 쿼리, 삽입, 업데이트, 삭제 등을 수행합니다.",https://github.com/quarkiverse/quarkus-mcp-servers/tree/main/jdbc,databases,active,NOW()
1e5865a1-74b4-4d8f-a3f7-269eada602b7,pab1it0-adx-mcp-server,pab1it0/adx-mcp-server,Azure Data Explorer 데이터베이스 쿼리 및 분석,https://github.com/pab1it0/adx-mcp-server,databases,active,NOW()
0e145dba-b1b7-47e9-aa47-72f7305005e9,pab1it0-prometheus-mcp-server,pab1it0/prometheus-mcp-server,Prometheus 오픈 소스 모니터링 시스템 쿼리 및 분석.,https://github.com/pab1it0/prometheus-mcp-server,databases,active,NOW()
43809063-8fa8-4eec-8391-b11a9b8d8595,neondatabase-mcp-server-neon,neondatabase/mcp-server-neon,— Neon Serverless Postgres를 사용하여 Postgres 데이터베이스를 생성하고 관리하기 위한 MCP 서버,https://github.com/neondatabase/mcp-server-neon,databases,active,NOW()
a8e80707-4831-412f-b356-67d6da138ae6,XGenerationLab-xiyan_mcp_server,XGenerationLab/xiyan_mcp_server,— 텍스트-SQL LLM으로 XiyanSQL을 사용하여 자연어 쿼리로 데이터베이스에서 데이터를 가져오는 것을 지원하는 MCP 서버.,https://github.com/XGenerationLab/xiyan_mcp_server,databases,active,NOW()
0db25670-d6e0-4c22-8cf0-ddb061ec87b4,bytebase-dbhub,bytebase/dbhub,– 주요 데이터베이스를 지원하는 범용 데이터베이스 MCP 서버.,https://github.com/bytebase/dbhub,databases,active,NOW()
4b6aa510-ffc8-4c35-84f3-77f60d36a909,GreptimeTeam-greptimedb-mcp-server,GreptimeTeam/greptimedb-mcp-server,GreptimeDB 쿼리를 위한 MCP 서버.,https://github.com/GreptimeTeam/greptimedb-mcp-server,databases,active,NOW()
049669b0-b752-43e6-ad36-a37961ab8d89,idoru-influxdb-mcp-server,idoru/influxdb-mcp-server,InfluxDB OSS API v2에 대한 쿼리 실행.,https://github.com/idoru/influxdb-mcp-server,databases,active,NOW()
2532881a-493a-47ac-b7b4-d9de4e6f29fd,xing5-mcp-google-sheets,xing5/mcp-google-sheets,"Google Sheets와 상호 작용하기 위한 모델 컨텍스트 프로토콜 서버. 이 서버는 Google Sheets API를 통해 스프레드시트를 생성, 읽기, 업데이트 및 관리하는 도구를 제공합니다.",https://github.com/xing5/mcp-google-sheets,databases,active,NOW()
f429d891-c9c1-470a-aa18-16822d5ff246,freema-mcp-gsheets,freema/mcp-gsheets,"포괄적인 읽기, 쓰기, 서식 지정 및 시트 관리 기능을 갖춘 Google Sheets API 통합 MCP 서버.",https://github.com/freema/mcp-gsheets,databases,active,NOW()
d91e6600-5c73-4f34-9893-7840e717955c,qdrant-mcp-server-qdrant,qdrant/mcp-server-qdrant,Qdrant MCP 서버,https://github.com/qdrant/mcp-server-qdrant,databases,active,NOW()
1c4b9083-334b-4079-8df9-d3e121e12818,ydb-ydb-mcp,ydb/ydb-mcp,– MCP 서버: [YDB](https://ydb.tech) 데이터베이스와 상호 작용하기 위한,https://github.com/ydb-platform/ydb-mcp,databases,active,NOW()
